,date,stock_id,deal_price,volume,Time,TickType
498,2021-03-19,1447,9.7,3,10:05:36.924,2
499,2021-03-19,1447,9.7,1,10:05:58.531,2
500,2021-03-19,1447,9.7,5,10:06:04.109,2
501,2021-03-19,1447,9.7,1,10:06:05.710,2
502,2021-03-19,1447,9.7,116,10:06:10.790,2
503,2021-03-19,1447,9.7,14,10:06:10.791,0
504,2021-03-19,1447,9.69,16,10:06:11.325,2
505,2021-03-19,1447,9.69,59,10:06:11.361,2
506,2021-03-19,1447,9.69,2,10:06:11.362,0
507,2021-03-19,1447,9.68,10,10:06:12.568,2
508,2021-03-19,1447,9.68,22,10:06:12.602,2
509,2021-03-19,1447,9.68,2,10:06:13.327,2
510,2021-03-19,1447,9.68,1,10:06:13.538,2
511,2021-03-19,1447,9.68,5,10:06:13.679,2
512,2021-03-19,1447,9.68,3,10:06:17.061,2
513,2021-03-19,1447,9.68,33,10:06:20.291,2
514,2021-03-19,1447,9.68,5,10:06:20.337,2
515,2021-03-19,1447,9.68,3,10:06:20.384,2
516,2021-03-19,1447,9.68,3,10:06:21.387,2
517,2021-03-19,1447,9.68,1,10:06:25.654,2
518,2021-03-19,1447,9.69,10,10:06:36.710,1
519,2021-03-19,1447,9.7,7,10:06:41.274,1
520,2021-03-19,1447,9.7,1,10:06:50.090,2
521,2021-03-19,1447,9.7,1,10:06:50.274,2
522,2021-03-19,1447,9.7,1,10:07:03.396,2
523,2021-03-19,1447,9.7,1,10:07:07.110,2
524,2021-03-19,1447,9.7,1,10:07:18.817,2
525,2021-03-19,1447,9.7,5,10:07:19.484,2
526,2021-03-19,1447,9.7,18,10:07:19.500,0
527,2021-03-19,1447,9.7,5,10:07:25.876,2
528,2021-03-19,1447,9.7,4,10:07:26.783,2
529,2021-03-19,1447,9.7,1,10:07:26.790,1
530,2021-03-19,1447,9.69,6,10:07:26.836,2
531,2021-03-19,1447,9.67,13,10:07:29.921,2
532,2021-03-19,1447,9.67,4,10:07:31.249,2
533,2021-03-19,1447,9.67,3,10:07:32.271,2
534,2021-03-19,1447,9.67,30,10:07:46.424,2
535,2021-03-19,1447,9.67,3,10:07:47.114,2
536,2021-03-19,1447,9.67,2,10:07:57.787,2
537,2021-03-19,1447,9.67,1,10:08:01.976,2
538,2021-03-19,1447,9.67,1,10:08:02.660,2
539,2021-03-19,1447,9.67,3,10:08:02.732,2
540,2021-03-19,1447,9.67,10,10:08:08.367,2
541,2021-03-19,1447,9.67,20,10:08:16.961,2
542,2021-03-19,1447,9.67,3,10:08:17.402,2
543,2021-03-19,1447,9.67,15,10:08:18.637,2
544,2021-03-19,1447,9.67,3,10:08:19.696,2
545,2021-03-19,1447,9.67,1,10:08:22.825,2
546,2021-03-19,1447,9.67,1,10:08:27.028,2
547,2021-03-19,1447,9.68,2,10:08:38.912,1
548,2021-03-19,1447,9.67,3,10:08:42.197,2
549,2021-03-19,1447,9.67,2,10:09:02.482,2
550,2021-03-19,1447,9.67,10,10:09:08.035,2
551,2021-03-19,1447,9.67,1,10:09:08.256,2
552,2021-03-19,1447,9.67,3,10:09:13.061,2
553,2021-03-19,1447,9.68,1,10:09:35.395,1
554,2021-03-19,1447,9.67,1,10:09:54.008,2
555,2021-03-19,1447,9.68,1,10:10:14.269,1
556,2021-03-19,1447,9.69,6,10:11:09.566,1
557,2021-03-19,1447,9.71,4,10:11:27.345,1
558,2021-03-19,1447,9.69,8,10:12:10.932,2
559,2021-03-19,1447,9.7,1,10:12:15.807,1
560,2021-03-19,1447,9.68,5,10:12:23.098,2
561,2021-03-19,1447,9.68,1,10:12:23.875,2
562,2021-03-19,1447,9.68,1,10:13:14.935,2
563,2021-03-19,1447,9.68,11,10:14:04.884,2
564,2021-03-19,1447,9.68,2,10:14:05.569,2
565,2021-03-19,1447,9.68,40,10:14:13.312,0
566,2021-03-19,1447,9.68,1,10:14:14.858,0
567,2021-03-19,1447,9.68,1,10:14:35.124,2
568,2021-03-19,1447,9.68,1,10:15:08.864,2
569,2021-03-19,1447,9.68,1,10:15:09.366,2
570,2021-03-19,1447,9.68,9,10:15:18.220,1
571,2021-03-19,1447,9.68,10,10:15:22.215,1
572,2021-03-19,1447,9.68,1,10:15:26.164,1
573,2021-03-19,1447,9.67,10,10:15:49.657,2
574,2021-03-19,1447,9.68,1,10:16:54.363,1
575,2021-03-19,1447,9.68,2,10:17:08.343,0
576,2021-03-19,1447,9.69,1,10:17:53.718,1
577,2021-03-19,1447,9.69,1,10:18:01.406,1
578,2021-03-19,1447,9.68,2,10:19:10.985,2
579,2021-03-19,1447,9.69,10,10:19:13.946,1
580,2021-03-19,1447,9.69,3,10:20:21.822,1
581,2021-03-19,1447,9.68,1,10:20:30.126,2
582,2021-03-19,1447,9.69,10,10:20:31.330,1
583,2021-03-19,1447,9.68,10,10:20:42.323,2
584,2021-03-19,1447,9.68,1,10:21:25.265,2
585,2021-03-19,1447,9.68,1,10:21:45.484,2
586,2021-03-19,1447,9.68,1,10:21:58.962,2
587,2021-03-19,1447,9.68,6,10:22:28.002,2
588,2021-03-19,1447,9.68,7,10:22:30.101,2
589,2021-03-19,1447,9.68,20,10:22:30.144,0
590,2021-03-19,1447,9.67,5,10:22:52.232,2
591,2021-03-19,1447,9.68,5,10:23:16.550,1
592,2021-03-19,1447,9.67,14,10:23:18.832,2
593,2021-03-19,1447,9.68,5,10:23:53.704,1
594,2021-03-19,1447,9.68,4,10:24:21.227,0
595,2021-03-19,1447,9.68,2,10:24:37.137,2
596,2021-03-19,1447,9.69,1,10:24:51.792,1
597,2021-03-19,1447,9.68,3,10:25:32.109,2
598,2021-03-19,1447,9.69,5,10:25:33.150,1
599,2021-03-19,1447,9.69,18,10:26:13.158,0
600,2021-03-19,1447,9.7,5,10:28:14.441,1
601,2021-03-19,1447,9.7,3,10:29:09.683,1
602,2021-03-19,1447,9.69,5,10:29:57.238,2
603,2021-03-19,1447,9.69,5,10:30:19.023,0
604,2021-03-19,1447,9.7,29,10:32:20.656,1
605,2021-03-19,1447,9.7,33,10:32:33.522,2
606,2021-03-19,1447,9.71,5,10:32:45.331,1
607,2021-03-19,1447,9.71,1,10:33:23.557,0
608,2021-03-19,1447,9.72,3,10:34:04.188,1
609,2021-03-19,1447,9.72,10,10:34:16.218,0
610,2021-03-19,1447,9.72,1,10:34:51.358,1
611,2021-03-19,1447,9.72,4,10:35:02.197,0
612,2021-03-19,1447,9.72,9,10:37:03.526,2
613,2021-03-19,1447,9.71,9,10:37:56.563,2
614,2021-03-19,1447,9.72,5,10:39:47.267,1
615,2021-03-19,1447,9.71,1,10:39:56.500,2
616,2021-03-19,1447,9.71,2,10:40:53.350,2
617,2021-03-19,1447,9.71,2,10:41:02.907,2
618,2021-03-19,1447,9.71,1,10:41:06.985,2
619,2021-03-19,1447,9.71,10,10:41:26.395,2
620,2021-03-19,1447,9.71,1,10:42:09.412,2
621,2021-03-19,1447,9.71,1,10:42:57.503,2
622,2021-03-19,1447,9.71,5,10:43:19.098,2
623,2021-03-19,1447,9.71,14,10:43:36.082,0
624,2021-03-19,1447,9.7,3,10:44:49.769,2
625,2021-03-19,1447,9.71,10,10:45:20.512,1
626,2021-03-19,1447,9.7,1,10:45:56.685,2
627,2021-03-19,1447,9.7,10,10:46:43.492,2
628,2021-03-19,1447,9.7,5,10:47:01.961,2
629,2021-03-19,1447,9.7,1,10:47:06.177,2
630,2021-03-19,1447,9.7,3,10:47:06.698,2
631,2021-03-19,1447,9.7,10,10:47:15.370,2
632,2021-03-19,1447,9.7,9,10:47:24.759,2
633,2021-03-19,1447,9.7,13,10:47:46.666,0
634,2021-03-19,1447,9.71,1,10:48:18.394,1
635,2021-03-19,1447,9.7,10,10:48:29.617,2
636,2021-03-19,1447,9.7,1,10:49:44.117,1
637,2021-03-19,1447,9.7,1,10:50:05.117,2
638,2021-03-19,1447,9.7,2,10:50:11.373,2
639,2021-03-19,1447,9.7,9,10:51:45.904,1
640,2021-03-19,1447,9.7,1,10:52:18.430,0
641,2021-03-19,1447,9.7,5,10:53:26.140,2
642,2021-03-19,1447,9.7,5,10:53:48.751,0
643,2021-03-19,1447,9.7,2,10:54:13.775,2
644,2021-03-19,1447,9.7,5,10:56:19.337,2
645,2021-03-19,1447,9.7,5,10:56:23.764,2
646,2021-03-19,1447,9.7,1,10:56:35.157,1
647,2021-03-19,1447,9.7,4,10:57:31.354,1
648,2021-03-19,1447,9.7,3,10:58:03.284,1
649,2021-03-19,1447,9.7,10,11:00:01.029,1
650,2021-03-19,1447,9.69,1,11:00:53.981,2
651,2021-03-19,1447,9.69,5,11:02:09.914,2
652,2021-03-19,1447,9.7,5,11:02:11.108,1
653,2021-03-19,1447,9.7,1,11:03:42.072,1
654,2021-03-19,1447,9.7,5,11:04:07.473,1
655,2021-03-19,1447,9.71,4,11:04:11.473,1
656,2021-03-19,1447,9.7,4,11:06:59.718,2
657,2021-03-19,1447,9.69,5,11:08:55.943,2
658,2021-03-19,1447,9.69,43,11:09:02.312,1
659,2021-03-19,1447,9.69,1,11:09:20.988,1
660,2021-03-19,1447,9.69,10,11:10:07.878,1
661,2021-03-19,1447,9.69,15,11:10:43.647,1
662,2021-03-19,1447,9.68,12,11:10:56.751,2
663,2021-03-19,1447,9.68,6,11:11:50.336,2
664,2021-03-19,1447,9.68,5,11:12:05.334,2
665,2021-03-19,1447,9.68,18,11:12:13.223,1
666,2021-03-19,1447,9.68,2,11:12:20.504,1
667,2021-03-19,1447,9.69,23,11:12:30.418,1
668,2021-03-19,1447,9.7,3,11:13:05.912,1
669,2021-03-19,1447,9.7,27,11:13:05.947,0
670,2021-03-19,1447,9.7,3,11:17:18.695,1
671,2021-03-19,1447,9.7,1,11:17:20.854,1
672,2021-03-19,1447,9.68,1,11:18:19.076,2
673,2021-03-19,1447,9.7,10,11:18:50.912,1
674,2021-03-19,1447,9.68,6,11:22:10.838,2
675,2021-03-19,1447,9.68,2,11:22:32.334,2
676,2021-03-19,1447,9.68,1,11:23:09.158,2
677,2021-03-19,1447,9.68,2,11:23:32.995,2
678,2021-03-19,1447,9.68,1,11:23:47.874,2
679,2021-03-19,1447,9.68,2,11:24:43.898,2
680,2021-03-19,1447,9.68,3,11:27:48.670,2
681,2021-03-19,1447,9.69,5,11:28:06.851,1
682,2021-03-19,1447,9.69,8,11:28:08.300,0
683,2021-03-19,1447,9.69,4,11:29:38.769,2
684,2021-03-19,1447,9.69,5,11:29:44.087,2
685,2021-03-19,1447,9.7,1,11:30:35.434,1
686,2021-03-19,1447,9.68,17,11:31:23.679,2
687,2021-03-19,1447,9.68,3,11:32:01.072,2
688,2021-03-19,1447,9.68,71,11:32:33.048,1
689,2021-03-19,1447,9.67,4,11:32:33.998,2
690,2021-03-19,1447,9.67,3,11:32:46.768,2
691,2021-03-19,1447,9.67,2,11:33:14.938,2
692,2021-03-19,1447,9.68,10,11:33:37.499,1
693,2021-03-19,1447,9.68,2,11:33:41.256,1
694,2021-03-19,1447,9.67,3,11:34:01.744,2
695,2021-03-19,1447,9.68,10,11:35:08.229,1
696,2021-03-19,1447,9.67,1,11:35:14.769,2
697,2021-03-19,1447,9.68,2,11:35:24.105,1
698,2021-03-19,1447,9.68,2,11:35:24.150,1
699,2021-03-19,1447,9.67,3,11:35:24.473,2
700,2021-03-19,1447,9.67,3,11:35:28.595,2
701,2021-03-19,1447,9.68,1,11:35:52.743,1
702,2021-03-19,1447,9.68,5,11:36:25.447,1
703,2021-03-19,1447,9.67,3,11:36:43.410,2
704,2021-03-19,1447,9.68,20,11:37:43.444,1
705,2021-03-19,1447,9.67,3,11:37:58.765,2
706,2021-03-19,1447,9.68,10,11:38:00.465,1
707,2021-03-19,1447,9.68,2,11:38:09.800,1
708,2021-03-19,1447,9.68,1,11:38:12.285,1
709,2021-03-19,1447,9.68,28,11:38:15.289,0
710,2021-03-19,1447,9.69,1,11:38:29.152,1
711,2021-03-19,1447,9.69,4,11:40:33.728,1
712,2021-03-19,1447,9.69,5,11:40:33.800,1
713,2021-03-19,1447,9.69,4,11:40:33.826,0
714,2021-03-19,1447,9.69,4,11:41:39.415,0
715,2021-03-19,1447,9.69,2,11:41:50.425,0
716,2021-03-19,1447,9.69,6,11:44:25.836,1
717,2021-03-19,1447,9.69,2,11:44:38.015,1
718,2021-03-19,1447,9.68,1,11:44:39.107,2
719,2021-03-19,1447,9.68,5,11:44:42.619,2
720,2021-03-19,1447,9.7,5,11:45:15.166,1
721,2021-03-19,1447,9.69,1,11:46:30.627,2
722,2021-03-19,1447,9.69,9,11:46:52.402,0
723,2021-03-19,1447,9.68,5,11:47:59.930,2
724,2021-03-19,1447,9.69,5,11:50:43.416,1
725,2021-03-19,1447,9.69,10,11:51:16.155,0
726,2021-03-19,1447,9.69,4,11:51:32.226,2
727,2021-03-19,1447,9.69,7,11:52:23.456,0
728,2021-03-19,1447,9.69,4,11:54:41.326,2
729,2021-03-19,1447,9.69,1,11:56:06.594,0
730,2021-03-19,1447,9.69,1,11:57:29.892,2
731,2021-03-19,1447,9.69,2,11:57:45.978,2
732,2021-03-19,1447,9.69,8,11:57:53.777,1
733,2021-03-19,1447,9.68,2,11:58:23.149,2
734,2021-03-19,1447,9.69,4,11:59:32.105,1
735,2021-03-19,1447,9.68,5,11:59:37.254,2
736,2021-03-19,1447,9.68,5,12:00:03.596,2
737,2021-03-19,1447,9.68,3,12:03:25.438,2
738,2021-03-19,1447,9.68,3,12:04:11.132,2
739,2021-03-19,1447,9.68,1,12:05:53.821,2
740,2021-03-19,1447,9.69,1,12:07:05.705,1
741,2021-03-19,1447,9.69,2,12:09:18.214,1
742,2021-03-19,1447,9.68,2,12:09:53.872,2
743,2021-03-19,1447,9.68,10,12:10:38.416,2
744,2021-03-19,1447,9.68,1,12:11:46.636,2
745,2021-03-19,1447,9.68,3,12:12:13.428,2
746,2021-03-19,1447,9.68,2,12:12:47.673,2
747,2021-03-19,1447,9.68,1,12:13:41.776,2
748,2021-03-19,1447,9.68,2,12:14:04.304,2
749,2021-03-19,1447,9.68,2,12:16:50.185,2
750,2021-03-19,1447,9.68,2,12:17:20.062,2
751,2021-03-19,1447,9.68,10,12:17:38.146,2
752,2021-03-19,1447,9.68,11,12:17:38.306,2
753,2021-03-19,1447,9.69,10,12:18:22.303,1
754,2021-03-19,1447,9.68,3,12:18:51.541,2
755,2021-03-19,1447,9.68,1,12:19:49.106,2
756,2021-03-19,1447,9.68,1,12:20:03.659,2
757,2021-03-19,1447,9.68,3,12:21:05.579,2
758,2021-03-19,1447,9.68,2,12:21:14.813,2
759,2021-03-19,1447,9.69,10,12:22:17.590,1
760,2021-03-19,1447,9.69,13,12:22:17.626,0
761,2021-03-19,1447,9.69,1,12:22:41.034,1
762,2021-03-19,1447,9.69,1,12:22:49.111,1
763,2021-03-19,1447,9.69,1,12:23:57.483,1
764,2021-03-19,1447,9.68,1,12:24:16.906,2
765,2021-03-19,1447,9.68,1,12:24:25.846,2
766,2021-03-19,1447,9.69,2,12:24:53.858,1
767,2021-03-19,1447,9.69,1,12:25:02.807,1
768,2021-03-19,1447,9.69,1,12:25:39.830,1
769,2021-03-19,1447,9.69,11,12:26:10.207,0
770,2021-03-19,1447,9.68,10,12:26:27.780,2
771,2021-03-19,1447,9.68,5,12:26:39.250,2
772,2021-03-19,1447,9.68,3,12:27:27.387,2
773,2021-03-19,1447,9.69,5,12:28:14.892,1
774,2021-03-19,1447,9.69,1,12:28:20.000,2
775,2021-03-19,1447,9.69,10,12:29:11.474,2
776,2021-03-19,1447,9.69,8,12:29:40.529,0
777,2021-03-19,1447,9.7,2,12:30:09.315,1
778,2021-03-19,1447,9.69,1,12:30:21.108,2
779,2021-03-19,1447,9.69,5,12:30:34.778,1
780,2021-03-19,1447,9.69,4,12:30:34.816,0
781,2021-03-19,1447,9.7,5,12:32:52.841,1
782,2021-03-19,1447,9.7,29,12:32:52.870,1
783,2021-03-19,1447,9.7,26,12:32:52.899,1
784,2021-03-19,1447,9.7,15,12:32:52.929,1
785,2021-03-19,1447,9.7,10,12:32:52.930,1
786,2021-03-19,1447,9.7,15,12:32:52.960,0
787,2021-03-19,1447,9.71,11,12:33:31.258,1
788,2021-03-19,1447,9.72,2,12:35:04.738,1
789,2021-03-19,1447,9.73,3,12:35:20.493,1
790,2021-03-19,1447,9.72,5,12:36:14.581,2
791,2021-03-19,1447,9.73,5,12:36:14.623,1
792,2021-03-19,1447,9.73,5,12:36:19.665,1
793,2021-03-19,1447,9.73,5,12:37:07.240,0
794,2021-03-19,1447,9.74,15,12:37:36.574,1
795,2021-03-19,1447,9.74,2,12:37:41.505,1
796,2021-03-19,1447,9.74,10,12:37:53.051,1
797,2021-03-19,1447,9.74,5,12:38:22.143,1
798,2021-03-19,1447,9.73,3,12:39:38.947,2
799,2021-03-19,1447,9.74,2,12:39:46.626,1
800,2021-03-19,1447,9.73,1,12:40:43.626,2
801,2021-03-19,1447,9.73,1,12:40:50.256,2
802,2021-03-19,1447,9.73,1,12:41:03.270,2
803,2021-03-19,1447,9.73,10,12:41:10.230,0
804,2021-03-19,1447,9.73,3,12:41:25.168,1
805,2021-03-19,1447,9.73,2,12:41:37.922,1
806,2021-03-19,1447,9.73,1,12:43:09.940,1
807,2021-03-19,1447,9.72,5,12:43:34.218,2
808,2021-03-19,1447,9.71,1,12:43:56.203,2
809,2021-03-19,1447,9.71,2,12:44:08.725,2
810,2021-03-19,1447,9.71,2,12:44:11.824,2
811,2021-03-19,1447,9.71,1,12:45:33.886,2
812,2021-03-19,1447,9.71,5,12:46:11.966,2
813,2021-03-19,1447,9.71,1,12:46:32.646,2
814,2021-03-19,1447,9.71,1,12:48:11.272,2
815,2021-03-19,1447,9.71,2,12:49:12.577,2
816,2021-03-19,1447,9.72,10,12:49:43.367,1
817,2021-03-19,1447,9.72,7,12:49:43.403,0
818,2021-03-19,1447,9.72,2,12:50:52.685,1
819,2021-03-19,1447,9.71,25,12:51:13.631,2
820,2021-03-19,1447,9.7,3,12:51:26.193,2
821,2021-03-19,1447,9.71,2,12:51:41.881,1
822,2021-03-19,1447,9.7,1,12:51:42.532,2
823,2021-03-19,1447,9.7,4,12:52:16.916,2
824,2021-03-19,1447,9.7,2,12:52:35.519,2
825,2021-03-19,1447,9.7,27,12:52:41.608,1
826,2021-03-19,1447,9.7,1,12:52:58.028,1
827,2021-03-19,1447,9.69,20,12:53:05.594,2
828,2021-03-19,1447,9.7,2,12:53:05.601,1
829,2021-03-19,1447,9.7,1,12:54:29.928,2
830,2021-03-19,1447,9.71,9,12:54:35.388,1
831,2021-03-19,1447,9.71,3,12:55:55.740,2
832,2021-03-19,1447,9.71,3,12:56:11.146,2
833,2021-03-19,1447,9.72,1,12:56:42.090,1
834,2021-03-19,1447,9.71,1,12:57:41.527,2
835,2021-03-19,1447,9.72,5,12:58:47.827,1
836,2021-03-19,1447,9.72,4,12:58:57.289,0
837,2021-03-19,1447,9.72,1,12:59:17.438,0
838,2021-03-19,1447,9.72,2,13:01:53.309,1
839,2021-03-19,1447,9.71,14,13:03:44.407,2
840,2021-03-19,1447,9.71,1,13:03:44.498,0
841,2021-03-19,1447,9.72,10,13:04:26.963,1
842,2021-03-19,1447,9.72,1,13:04:50.179,1
843,2021-03-19,1447,9.72,2,13:05:21.008,1
844,2021-03-19,1447,9.72,5,13:05:38.074,1
845,2021-03-19,1447,9.68,19,13:06:11.198,2
846,2021-03-19,1447,9.71,1,13:08:12.049,1
847,2021-03-19,1447,9.71,2,13:08:12.905,2
848,2021-03-19,1447,9.7,1,13:08:31.331,2
849,2021-03-19,1447,9.7,1,13:08:31.413,1
850,2021-03-19,1447,9.7,3,13:08:35.418,2
851,2021-03-19,1447,9.72,100,13:08:50.538,1
852,2021-03-19,1447,9.7,2,13:09:01.764,2
853,2021-03-19,1447,9.71,1,13:09:36.561,1
854,2021-03-19,1447,9.71,7,13:10:07.248,2
855,2021-03-19,1447,9.71,2,13:11:20.424,1
856,2021-03-19,1447,9.7,2,13:12:50.064,2
857,2021-03-19,1447,9.71,1,13:12:53.237,1
858,2021-03-19,1447,9.7,1,13:13:10.722,2
859,2021-03-19,1447,9.7,4,13:13:14.701,0
860,2021-03-19,1447,9.7,1,13:14:08.140,2
861,2021-03-19,1447,9.69,2,13:14:08.673,2
862,2021-03-19,1447,9.69,10,13:14:38.585,2
863,2021-03-19,1447,9.69,21,13:15:13.253,0
864,2021-03-19,1447,9.68,2,13:15:41.606,2
865,2021-03-19,1447,9.68,7,13:15:55.570,2
866,2021-03-19,1447,9.7,2,13:16:04.054,1
867,2021-03-19,1447,9.7,5,13:16:25.749,1
868,2021-03-19,1447,9.7,2,13:16:45.890,0
869,2021-03-19,1447,9.7,2,13:17:13.681,0
870,2021-03-19,1447,9.7,7,13:17:51.987,2
871,2021-03-19,1447,9.7,1,13:18:09.333,2
872,2021-03-19,1447,9.7,4,13:18:17.588,1
873,2021-03-19,1447,9.7,1,13:18:56.977,1
874,2021-03-19,1447,9.7,2,13:19:06.772,1
875,2021-03-19,1447,9.69,3,13:19:27.557,2
876,2021-03-19,1447,9.7,2,13:19:28.336,1
877,2021-03-19,1447,9.69,2,13:19:39.217,2
878,2021-03-19,1447,9.69,1,13:20:36.894,2
879,2021-03-19,1447,9.69,2,13:21:00.410,2
880,2021-03-19,1447,9.69,2,13:21:07.286,2
881,2021-03-19,1447,9.69,10,13:21:36.062,2
882,2021-03-19,1447,9.69,1,13:22:11.325,2
883,2021-03-19,1447,9.69,2,13:23:20.487,2
884,2021-03-19,1447,9.69,6,13:23:22.659,2
885,2021-03-19,1447,9.68,34,13:23:25.532,2
886,2021-03-19,1447,9.69,2,13:23:48.031,1
887,2021-03-19,1447,9.69,10,13:24:07.280,1
888,2021-03-19,1447,9.69,1,13:24:08.452,2
889,2021-03-19,1447,9.69,5,13:24:38.887,2
890,2021-03-19,1447,9.68,1,13:24:39.070,2
891,2021-03-19,1447,9.69,2,13:24:57.793,1
892,2021-03-19,1447,9.68,11,13:25:26.775,2
893,2021-03-19,1447,9.68,29,13:25:31.790,2
894,2021-03-19,1447,9.68,29,13:25:46.833,2
895,2021-03-19,1447,9.68,49,13:25:51.847,2
896,2021-03-19,1447,9.68,88,13:25:56.859,2
897,2021-03-19,1447,9.68,88,13:26:06.886,2
898,2021-03-19,1447,9.68,88,13:26:21.927,2
899,2021-03-19,1447,9.68,88,13:26:31.956,2
900,2021-03-19,1447,9.68,88,13:26:41.983,2
901,2021-03-19,1447,9.68,91,13:26:46.997,2
902,2021-03-19,1447,9.68,116,13:26:52.010,2
903,2021-03-19,1447,9.68,121,13:26:57.023,2
904,2021-03-19,1447,9.68,137,13:27:02.036,2
905,2021-03-19,1447,9.68,139,13:27:07.050,2
906,2021-03-19,1447,9.68,139,13:27:12.064,2
907,2021-03-19,1447,9.68,141,13:27:22.088,2
908,2021-03-19,1447,9.68,161,13:27:27.115,2
909,2021-03-19,1447,9.68,161,13:27:32.171,2
910,2021-03-19,1447,9.68,162,13:27:37.219,2
911,2021-03-19,1447,9.68,162,13:27:47.293,2
912,2021-03-19,1447,9.68,162,13:27:52.323,2
913,2021-03-19,1447,9.68,162,13:27:57.348,2
914,2021-03-19,1447,9.68,163,13:28:02.373,2
915,2021-03-19,1447,9.68,163,13:28:12.416,2
916,2021-03-19,1447,9.68,164,13:28:17.437,2
917,2021-03-19,1447,9.68,164,13:28:22.459,2
918,2021-03-19,1447,9.68,164,13:28:32.498,2
919,2021-03-19,1447,9.68,164,13:28:37.517,2
920,2021-03-19,1447,9.68,196,13:28:42.535,2
921,2021-03-19,1447,9.68,196,13:28:47.556,2
922,2021-03-19,1447,9.68,196,13:28:52.576,2
923,2021-03-19,1447,9.68,196,13:29:07.632,2
924,2021-03-19,1447,9.68,196,13:29:12.649,2
925,2021-03-19,1447,9.68,196,13:29:17.666,2
926,2021-03-19,1447,9.68,196,13:29:22.685,2
927,2021-03-19,1447,9.68,196,13:29:27.703,2
928,2021-03-19,1447,9.68,196,13:29:32.723,2
929,2021-03-19,1447,9.68,196,13:29:52.801,2
930,2021-03-19,1447,9.68,196,13:29:57.819,2
931,2021-03-19,1447,9.68,196,13:30:00.000,2
932,2021-03-19,1447,9.68,19,14:30:00.000,2
