date,stock_id,deal_price,volume,Time,TickType
2021-01-22,2603,34.6,30,11:11:36.491,2
2021-01-22,2603,34.65,3,11:11:36.547,1
2021-01-22,2603,34.65,5,11:11:36.734,1
2021-01-22,2603,34.6,1,11:11:37.104,2
2021-01-22,2603,34.65,1,11:11:37.183,1
2021-01-22,2603,34.65,3,11:11:37.198,1
2021-01-22,2603,34.6,5,11:11:37.212,2
2021-01-22,2603,34.6,1,11:11:37.432,2
2021-01-22,2603,34.6,5,11:11:37.735,2
2021-01-22,2603,34.6,1,11:11:37.847,2
2021-01-22,2603,34.65,1,11:11:37.873,1
2021-01-22,2603,34.65,5,11:11:37.981,1
2021-01-22,2603,34.6,3,11:11:37.997,2
2021-01-22,2603,34.65,88,11:11:38.031,1
2021-01-22,2603,34.65,1,11:11:38.984,2
2021-01-22,2603,34.6,1,11:11:39.050,2
2021-01-22,2603,34.6,1,11:11:39.306,2
2021-01-22,2603,34.65,1,11:11:39.338,1
2021-01-22,2603,34.6,5,11:11:39.420,2
2021-01-22,2603,34.65,1,11:11:39.461,1
2021-01-22,2603,34.6,2,11:11:39.563,2
2021-01-22,2603,34.65,2,11:11:39.685,1
2021-01-22,2603,34.6,2,11:11:39.725,2
2021-01-22,2603,34.6,5,11:11:39.774,2
2021-01-22,2603,34.6,10,11:11:40.451,2
2021-01-22,2603,34.6,5,11:11:40.659,2
2021-01-22,2603,34.6,9,11:11:40.733,2
2021-01-22,2603,34.6,10,11:11:41.257,0
2021-01-22,2603,34.65,5,11:11:41.294,1
2021-01-22,2603,34.6,1,11:11:41.480,2
2021-01-22,2603,34.55,1,11:11:41.612,2
2021-01-22,2603,34.55,3,11:11:41.681,2
2021-01-22,2603,34.6,2,11:11:41.700,1
2021-01-22,2603,34.6,2,11:11:41.734,0
2021-01-22,2603,34.6,2,11:11:42.366,0
2021-01-22,2603,34.6,2,11:11:43.545,2
2021-01-22,2603,34.6,5,11:11:43.969,2
2021-01-22,2603,34.6,45,11:11:43.997,2
2021-01-22,2603,34.6,1,11:11:43.999,0
2021-01-22,2603,34.55,3,11:11:44.237,2
2021-01-22,2603,34.65,20,11:11:44.876,1
2021-01-22,2603,34.6,2,11:11:44.931,2
2021-01-22,2603,34.65,2,11:11:44.962,1
2021-01-22,2603,34.6,5,11:11:45.293,2
2021-01-22,2603,34.6,15,11:11:45.402,1
2021-01-22,2603,34.6,3,11:11:45.507,1
2021-01-22,2603,34.55,1,11:11:45.770,2
2021-01-22,2603,34.6,1,11:11:45.998,1
2021-01-22,2603,34.55,10,11:11:46.164,2
2021-01-22,2603,34.55,3,11:11:46.379,2
2021-01-22,2603,34.6,1,11:11:46.579,1
2021-01-22,2603,34.6,1,11:11:46.779,1
2021-01-22,2603,34.6,1,11:11:46.784,0
2021-01-22,2603,34.6,1,11:11:47.118,1
2021-01-22,2603,34.55,2,11:11:47.412,2
2021-01-22,2603,34.6,5,11:11:48.921,1
2021-01-22,2603,34.6,2,11:11:48.938,1
2021-01-22,2603,34.6,5,11:11:48.995,1
2021-01-22,2603,34.55,1,11:11:49.206,2
2021-01-22,2603,34.6,4,11:11:49.446,1
2021-01-22,2603,34.6,1,11:11:49.615,1
2021-01-22,2603,34.6,2,11:11:49.656,1
2021-01-22,2603,34.6,10,11:11:49.819,1
2021-01-22,2603,34.55,1,11:11:50.089,2
2021-01-22,2603,34.6,8,11:11:50.198,1
2021-01-22,2603,34.6,3,11:11:50.239,1
2021-01-22,2603,34.6,1,11:11:50.750,1
2021-01-22,2603,34.55,10,11:11:51.479,2
2021-01-22,2603,34.6,1,11:11:51.721,1
2021-01-22,2603,34.6,1,11:11:51.955,1
2021-01-22,2603,34.6,1,11:11:52.073,1
2021-01-22,2603,34.6,2,11:11:52.750,1
2021-01-22,2603,34.55,1,11:11:53.118,2
2021-01-22,2603,34.55,1,11:11:55.120,2
2021-01-22,2603,34.55,1,11:11:55.427,2
2021-01-22,2603,34.55,10,11:11:56.489,2
2021-01-22,2603,34.55,6,11:11:56.509,2
2021-01-22,2603,34.6,2,11:11:56.560,1
2021-01-22,2603,34.55,3,11:11:56.692,2
2021-01-22,2603,34.55,5,11:11:56.826,2
2021-01-22,2603,34.55,1,11:11:56.857,2
2021-01-22,2603,34.55,1,11:11:57.101,2
2021-01-22,2603,34.6,2,11:11:57.497,1
2021-01-22,2603,34.55,2,11:11:57.592,2
2021-01-22,2603,34.55,1,11:11:58.782,2
2021-01-22,2603,34.55,1,11:11:58.799,2
2021-01-22,2603,34.55,7,11:11:59.039,2
2021-01-22,2603,34.6,2,11:11:59.052,1
2021-01-22,2603,34.55,205,11:11:59.071,2
2021-01-22,2603,34.5,6,11:11:59.208,2
2021-01-22,2603,34.5,12,11:11:59.344,2
2021-01-22,2603,34.5,2,11:11:59.466,2
2021-01-22,2603,34.55,1,11:11:59.854,1
2021-01-22,2603,34.55,1,11:12:00.773,1
2021-01-22,2603,34.55,2,11:12:00.810,1
2021-01-22,2603,34.5,1,11:12:00.822,2
2021-01-22,2603,34.55,2,11:12:01.120,1
2021-01-22,2603,34.5,1,11:12:01.687,2
2021-01-22,2603,34.5,1,11:12:02.293,2
2021-01-22,2603,34.55,1,11:12:02.554,1
2021-01-22,2603,34.55,3,11:12:02.713,1
2021-01-22,2603,34.55,7,11:12:02.882,1
2021-01-22,2603,34.55,1,11:12:02.887,1
2021-01-22,2603,34.55,1,11:12:03.241,1
2021-01-22,2603,34.5,1,11:12:03.259,2
2021-01-22,2603,34.55,3,11:12:04.417,1
2021-01-22,2603,34.55,1,11:12:06.167,1
2021-01-22,2603,34.5,1,11:12:06.334,2
2021-01-22,2603,34.5,1,11:12:06.469,2
2021-01-22,2603,34.5,10,11:12:06.477,2
2021-01-22,2603,34.5,1,11:12:06.568,2
2021-01-22,2603,34.5,3,11:12:06.694,2
2021-01-22,2603,34.5,5,11:12:06.832,2
2021-01-22,2603,34.55,3,11:12:07.592,1
2021-01-22,2603,34.5,7,11:12:08.542,2
2021-01-22,2603,34.5,2,11:12:08.638,2
2021-01-22,2603,34.5,1,11:12:08.720,2
2021-01-22,2603,34.55,1,11:12:09.263,1
2021-01-22,2603,34.55,2,11:12:10.056,1
2021-01-22,2603,34.55,4,11:12:10.764,1
2021-01-22,2603,34.55,2,11:12:10.770,1
2021-01-22,2603,34.5,5,11:12:10.803,2
2021-01-22,2603,34.5,1,11:12:10.959,2
2021-01-22,2603,34.55,1,11:12:11.570,1
2021-01-22,2603,34.5,5,11:12:11.640,2
2021-01-22,2603,34.55,1,11:12:12.621,1
2021-01-22,2603,34.55,10,11:12:12.646,1
2021-01-22,2603,34.5,1,11:12:12.725,2
2021-01-22,2603,34.5,1,11:12:12.921,2
2021-01-22,2603,34.5,1,11:12:12.988,2
2021-01-22,2603,34.5,3,11:12:13.187,2
2021-01-22,2603,34.55,1,11:12:13.466,1
2021-01-22,2603,34.55,2,11:12:13.854,1
2021-01-22,2603,34.5,2,11:12:13.940,2
2021-01-22,2603,34.5,2,11:12:13.955,2
2021-01-22,2603,34.55,5,11:12:14.750,1
2021-01-22,2603,34.55,1,11:12:14.766,1
2021-01-22,2603,34.5,4,11:12:14.963,2
2021-01-22,2603,34.55,175,11:12:15.207,1
2021-01-22,2603,34.55,1,11:12:15.887,2
2021-01-22,2603,34.55,3,11:12:15.912,2
2021-01-22,2603,34.55,1,11:12:15.998,2
2021-01-22,2603,34.55,10,11:12:16.142,2
2021-01-22,2603,34.55,1,11:12:16.289,2
2021-01-22,2603,34.55,1,11:12:16.689,2
2021-01-22,2603,34.55,10,11:12:16.924,2
2021-01-22,2603,34.55,5,11:12:17.462,2
2021-01-22,2603,34.55,3,11:12:17.507,2
2021-01-22,2603,34.55,2,11:12:17.740,2
2021-01-22,2603,34.55,1,11:12:17.849,2
2021-01-22,2603,34.55,1,11:12:17.987,2
2021-01-22,2603,34.55,1,11:12:18.032,2
2021-01-22,2603,34.55,1,11:12:18.212,2
2021-01-22,2603,34.55,1,11:12:18.225,2
2021-01-22,2603,34.55,1,11:12:18.296,2
2021-01-22,2603,34.55,1,11:12:18.875,2
2021-01-22,2603,34.55,1,11:12:19.124,2
2021-01-22,2603,34.55,10,11:12:19.210,2
2021-01-22,2603,34.55,1,11:12:19.448,2
2021-01-22,2603,34.55,2,11:12:20.110,2
2021-01-22,2603,34.55,2,11:12:20.142,2
2021-01-22,2603,34.55,1,11:12:20.351,2
2021-01-22,2603,34.55,2,11:12:20.433,2
2021-01-22,2603,34.55,1,11:12:20.870,2
2021-01-22,2603,34.6,1,11:12:21.077,1
2021-01-22,2603,34.55,1,11:12:21.135,2
2021-01-22,2603,34.55,3,11:12:21.310,2
2021-01-22,2603,34.55,1,11:12:21.576,2
2021-01-22,2603,34.55,4,11:12:21.823,2
2021-01-22,2603,34.55,1,11:12:21.868,2
2021-01-22,2603,34.55,1,11:12:21.893,2
2021-01-22,2603,34.55,1,11:12:22.043,2
2021-01-22,2603,34.55,10,11:12:22.458,2
2021-01-22,2603,34.55,1,11:12:22.923,2
2021-01-22,2603,34.55,1,11:12:23.051,2
2021-01-22,2603,34.55,1,11:12:23.399,2
2021-01-22,2603,34.55,10,11:12:23.683,2
2021-01-22,2603,34.55,4,11:12:24.004,2
2021-01-22,2603,34.55,10,11:12:24.284,2
2021-01-22,2603,34.55,1,11:12:24.361,2
2021-01-22,2603,34.55,2,11:12:24.376,2
2021-01-22,2603,34.55,5,11:12:24.398,2
2021-01-22,2603,34.55,1,11:12:24.497,2
2021-01-22,2603,34.55,10,11:12:24.616,2
2021-01-22,2603,34.6,30,11:12:24.618,1
2021-01-22,2603,34.55,5,11:12:25.004,2
2021-01-22,2603,34.55,38,11:12:25.116,1
2021-01-22,2603,34.5,3,11:12:25.284,2
2021-01-22,2603,34.5,10,11:12:25.480,2
2021-01-22,2603,34.55,1,11:12:25.582,1
2021-01-22,2603,34.55,1,11:12:25.884,1
2021-01-22,2603,34.5,1,11:12:25.934,2
2021-01-22,2603,34.5,2,11:12:26.644,2
2021-01-22,2603,34.55,1,11:12:26.782,1
2021-01-22,2603,34.55,2,11:12:28.082,1
2021-01-22,2603,34.55,15,11:12:30.079,1
2021-01-22,2603,34.5,4,11:12:30.826,2
2021-01-22,2603,34.5,1,11:12:30.985,2
2021-01-22,2603,34.5,5,11:12:31.075,2
2021-01-22,2603,34.55,2,11:12:31.942,1
2021-01-22,2603,34.55,1,11:12:32.159,1
2021-01-22,2603,34.5,100,11:12:32.303,2
2021-01-22,2603,34.5,1,11:12:33.091,2
2021-01-22,2603,34.55,8,11:12:33.419,1
2021-01-22,2603,34.5,1,11:12:34.494,2
2021-01-22,2603,34.5,3,11:12:34.706,2
2021-01-22,2603,34.5,50,11:12:34.810,2
2021-01-22,2603,34.5,446,11:12:34.846,0
2021-01-22,2603,34.45,1,11:12:35.169,2
2021-01-22,2603,34.45,2,11:12:35.365,2
2021-01-22,2603,34.5,1,11:12:35.576,1
2021-01-22,2603,34.5,2,11:12:35.751,1
2021-01-22,2603,34.45,1,11:12:35.765,2
2021-01-22,2603,34.45,5,11:12:35.837,2
2021-01-22,2603,34.45,1,11:12:35.928,2
2021-01-22,2603,34.45,5,11:12:36.129,2
2021-01-22,2603,34.45,1,11:12:36.539,2
2021-01-22,2603,34.5,3,11:12:36.624,1
2021-01-22,2603,34.45,1,11:12:36.728,2
2021-01-22,2603,34.5,1,11:12:36.852,1
2021-01-22,2603,34.5,1,11:12:37.054,1
2021-01-22,2603,34.45,1,11:12:37.500,2
2021-01-22,2603,34.45,1,11:12:37.512,2
2021-01-22,2603,34.45,6,11:12:37.517,2
2021-01-22,2603,34.45,25,11:12:37.724,2
2021-01-22,2603,34.45,2,11:12:38.402,2
2021-01-22,2603,34.45,10,11:12:38.494,2
2021-01-22,2603,34.45,168,11:12:38.531,0
2021-01-22,2603,34.4,1,11:12:38.728,2
2021-01-22,2603,34.4,2,11:12:38.782,2
2021-01-22,2603,34.4,10,11:12:39.066,2
2021-01-22,2603,34.4,7,11:12:39.159,2
2021-01-22,2603,34.45,10,11:12:39.333,1
2021-01-22,2603,34.45,1,11:12:39.739,1
2021-01-22,2603,34.45,2,11:12:40.045,1
2021-01-22,2603,34.4,10,11:12:40.295,2
2021-01-22,2603,34.4,4,11:12:40.313,2
2021-01-22,2603,34.4,10,11:12:40.424,2
2021-01-22,2603,34.4,5,11:12:40.519,2
2021-01-22,2603,34.4,30,11:12:41.081,2
2021-01-22,2603,34.4,1,11:12:41.389,2
2021-01-22,2603,34.4,1,11:12:41.470,2
2021-01-22,2603,34.4,10,11:12:41.531,2
2021-01-22,2603,34.4,10,11:12:41.607,2
2021-01-22,2603,34.4,1,11:12:41.661,2
2021-01-22,2603,34.4,1,11:12:41.662,2
2021-01-22,2603,34.4,1,11:12:41.826,2
2021-01-22,2603,34.4,2,11:12:41.907,2
2021-01-22,2603,34.4,4,11:12:42.104,2
2021-01-22,2603,34.4,5,11:12:42.288,2
2021-01-22,2603,34.4,15,11:12:42.380,2
2021-01-22,2603,34.45,12,11:12:42.652,1
2021-01-22,2603,34.4,10,11:12:42.675,2
2021-01-22,2603,34.4,3,11:12:42.750,2
2021-01-22,2603,34.4,8,11:12:42.886,1
2021-01-22,2603,34.35,1,11:12:42.934,2
2021-01-22,2603,34.35,1,11:12:42.993,2
2021-01-22,2603,34.4,1,11:12:43.467,1
2021-01-22,2603,34.35,3,11:12:43.616,2
2021-01-22,2603,34.35,2,11:12:43.663,2
2021-01-22,2603,34.35,1,11:12:43.893,2
2021-01-22,2603,34.4,2,11:12:43.968,1
2021-01-22,2603,34.35,1,11:12:43.971,2
2021-01-22,2603,34.35,3,11:12:44.142,2
2021-01-22,2603,34.35,10,11:12:44.433,2
2021-01-22,2603,34.4,5,11:12:44.678,1
2021-01-22,2603,34.35,33,11:12:44.755,2
2021-01-22,2603,34.35,2,11:12:44.760,2
2021-01-22,2603,34.35,2,11:12:44.844,2
2021-01-22,2603,34.4,1,11:12:44.942,1
2021-01-22,2603,34.4,1,11:12:45.188,1
2021-01-22,2603,34.35,2,11:12:45.222,2
2021-01-22,2603,34.35,1,11:12:45.506,2
2021-01-22,2603,34.4,2,11:12:45.523,1
2021-01-22,2603,34.4,5,11:12:45.557,1
2021-01-22,2603,34.35,10,11:12:45.825,2
2021-01-22,2603,34.4,5,11:12:45.839,1
2021-01-22,2603,34.35,2,11:12:45.967,2
2021-01-22,2603,34.4,1,11:12:46.042,1
2021-01-22,2603,34.35,15,11:12:46.398,2
2021-01-22,2603,34.4,1,11:12:46.480,1
2021-01-22,2603,34.4,1,11:12:46.780,1
2021-01-22,2603,34.35,1,11:12:46.799,2
2021-01-22,2603,34.35,1,11:12:46.827,2
2021-01-22,2603,34.35,95,11:12:46.830,1
2021-01-22,2603,34.35,1,11:12:47.375,1
2021-01-22,2603,34.35,5,11:12:47.511,0
2021-01-22,2603,34.3,1,11:12:47.524,2
2021-01-22,2603,34.3,3,11:12:48.018,2
2021-01-22,2603,34.3,10,11:12:48.441,2
2021-01-22,2603,34.3,5,11:12:48.454,2
2021-01-22,2603,34.3,1,11:12:48.466,2
2021-01-22,2603,34.3,20,11:12:48.519,2
2021-01-22,2603,34.35,5,11:12:48.663,1
2021-01-22,2603,34.35,5,11:12:49.075,1
2021-01-22,2603,34.35,1,11:12:49.100,1
2021-01-22,2603,34.35,1,11:12:49.278,1
2021-01-22,2603,34.3,2,11:12:49.331,2
2021-01-22,2603,34.35,2,11:12:49.350,1
2021-01-22,2603,34.3,1,11:12:49.439,2
2021-01-22,2603,34.3,1,11:12:49.615,2
2021-01-22,2603,34.35,5,11:12:49.795,1
2021-01-22,2603,34.3,10,11:12:50.003,2
2021-01-22,2603,34.3,1,11:12:50.233,2
2021-01-22,2603,34.35,5,11:12:50.473,1
2021-01-22,2603,34.35,1,11:12:50.560,1
2021-01-22,2603,34.3,10,11:12:50.564,2
2021-01-22,2603,34.35,2,11:12:50.902,1
2021-01-22,2603,34.35,1,11:12:51.110,1
2021-01-22,2603,34.3,2,11:12:51.224,2
2021-01-22,2603,34.35,10,11:12:51.294,1
2021-01-22,2603,34.3,2,11:12:51.415,2
2021-01-22,2603,34.3,10,11:12:51.932,2
2021-01-22,2603,34.3,1,11:12:52.216,2
2021-01-22,2603,34.3,5,11:12:52.513,2
2021-01-22,2603,34.35,3,11:12:52.553,1
2021-01-22,2603,34.3,1,11:12:52.576,2
2021-01-22,2603,34.3,4,11:12:52.789,2
2021-01-22,2603,34.3,10,11:12:52.892,2
2021-01-22,2603,34.3,10,11:12:52.929,2
2021-01-22,2603,34.3,1,11:12:52.946,2
2021-01-22,2603,34.3,1,11:12:53.041,2
2021-01-22,2603,34.3,30,11:12:53.126,2
2021-01-22,2603,34.3,1,11:12:53.211,2
2021-01-22,2603,34.3,10,11:12:53.213,2
2021-01-22,2603,34.3,4,11:12:53.375,2
2021-01-22,2603,34.3,1,11:12:53.423,2
2021-01-22,2603,34.3,2,11:12:53.459,2
2021-01-22,2603,34.3,1,11:12:53.721,2
2021-01-22,2603,34.3,1,11:12:53.748,2
2021-01-22,2603,34.3,1,11:12:53.797,2
2021-01-22,2603,34.35,3,11:12:53.961,1
2021-01-22,2603,34.3,1,11:12:54.120,2
2021-01-22,2603,34.3,1,11:12:54.235,2
2021-01-22,2603,34.35,3,11:12:54.269,1
2021-01-22,2603,34.3,1,11:12:54.475,2
2021-01-22,2603,34.3,1,11:12:54.697,2
2021-01-22,2603,34.3,1,11:12:54.763,2
2021-01-22,2603,34.3,32,11:12:54.917,2
2021-01-22,2603,34.3,1,11:12:55.031,2
2021-01-22,2603,34.3,1,11:12:55.124,2
2021-01-22,2603,34.3,1,11:12:55.410,2
2021-01-22,2603,34.3,2,11:12:55.487,2
2021-01-22,2603,34.3,2,11:12:55.649,2
2021-01-22,2603,34.3,20,11:12:55.748,2
2021-01-22,2603,34.3,2,11:12:55.860,2
2021-01-22,2603,34.3,3,11:12:55.915,0
2021-01-22,2603,34.25,1,11:12:56.116,2
2021-01-22,2603,34.25,1,11:12:56.265,2
2021-01-22,2603,34.3,1,11:12:56.473,1
2021-01-22,2603,34.25,50,11:12:56.622,2
2021-01-22,2603,34.3,1,11:12:56.749,1
2021-01-22,2603,34.3,1,11:12:57.060,1
2021-01-22,2603,34.25,2,11:12:57.261,2
2021-01-22,2603,34.3,1,11:12:57.401,1
2021-01-22,2603,34.3,3,11:12:57.458,1
2021-01-22,2603,34.3,1,11:12:57.492,1
2021-01-22,2603,34.25,1,11:12:58.338,2
2021-01-22,2603,34.25,2,11:12:58.435,2
2021-01-22,2603,34.25,5,11:12:58.463,2
2021-01-22,2603,34.3,2,11:12:58.522,1
2021-01-22,2603,34.3,1,11:12:58.524,1
2021-01-22,2603,34.3,2,11:12:58.694,1
2021-01-22,2603,34.3,1,11:12:59.192,1
2021-01-22,2603,34.25,1,11:12:59.219,2
2021-01-22,2603,34.25,1,11:12:59.265,2
2021-01-22,2603,34.25,10,11:12:59.480,2
2021-01-22,2603,34.3,1,11:12:59.857,1
2021-01-22,2603,34.25,2,11:13:00.567,2
2021-01-22,2603,34.3,2,11:13:00.581,1
2021-01-22,2603,34.25,1,11:13:00.620,2
2021-01-22,2603,34.3,1,11:13:00.703,1
2021-01-22,2603,34.25,2,11:13:00.896,2
2021-01-22,2603,34.25,2,11:13:00.966,2
2021-01-22,2603,34.25,6,11:13:01.081,2
2021-01-22,2603,34.25,5,11:13:01.137,2
2021-01-22,2603,34.3,5,11:13:01.210,1
2021-01-22,2603,34.25,1,11:13:01.467,2
2021-01-22,2603,34.25,1,11:13:01.582,2
2021-01-22,2603,34.25,10,11:13:01.897,2
2021-01-22,2603,34.25,10,11:13:01.909,2
2021-01-22,2603,34.25,1,11:13:02.206,2
2021-01-22,2603,34.25,5,11:13:02.222,2
2021-01-22,2603,34.25,20,11:13:02.274,2
2021-01-22,2603,34.3,1,11:13:02.356,1
2021-01-22,2603,34.3,1,11:13:02.398,1
2021-01-22,2603,34.25,3,11:13:02.471,2
2021-01-22,2603,34.25,10,11:13:02.491,2
2021-01-22,2603,34.3,1,11:13:02.642,1
2021-01-22,2603,34.3,10,11:13:02.707,1
2021-01-22,2603,34.25,61,11:13:02.798,2
2021-01-22,2603,34.25,139,11:13:02.835,0
2021-01-22,2603,34.25,1,11:13:02.918,2
2021-01-22,2603,34.25,1,11:13:03.117,0
2021-01-22,2603,34.2,2,11:13:03.180,2
2021-01-22,2603,34.25,3,11:13:03.314,1
2021-01-22,2603,34.25,5,11:13:03.324,2
2021-01-22,2603,34.25,4,11:13:03.365,2
2021-01-22,2603,34.3,1,11:13:03.672,1
2021-01-22,2603,34.25,2,11:13:03.711,2
2021-01-22,2603,34.2,2,11:13:03.774,2
2021-01-22,2603,34.25,2,11:13:03.790,1
2021-01-22,2603,34.2,2,11:13:03.855,2
2021-01-22,2603,34.2,2,11:13:04.302,2
2021-01-22,2603,34.25,1,11:13:04.400,1
2021-01-22,2603,34.2,40,11:13:04.545,2
2021-01-22,2603,34.25,10,11:13:04.625,1
2021-01-22,2603,34.2,1,11:13:04.630,2
2021-01-22,2603,34.25,1,11:13:04.866,1
2021-01-22,2603,34.25,1,11:13:05.188,1
2021-01-22,2603,34.25,1,11:13:05.321,1
2021-01-22,2603,34.25,1,11:13:05.447,1
2021-01-22,2603,34.25,1,11:13:05.483,1
2021-01-22,2603,34.25,1,11:13:05.657,1
2021-01-22,2603,34.25,1,11:13:05.701,1
2021-01-22,2603,34.2,1,11:13:05.878,2
2021-01-22,2603,34.2,1,11:13:05.934,2
2021-01-22,2603,34.25,1,11:13:06.273,1
2021-01-22,2603,34.2,1,11:13:06.455,2
2021-01-22,2603,34.25,1,11:13:06.533,1
2021-01-22,2603,34.2,2,11:13:06.598,2
2021-01-22,2603,34.25,1,11:13:06.613,1
2021-01-22,2603,34.2,2,11:13:06.688,2
2021-01-22,2603,34.25,20,11:13:07.013,1
2021-01-22,2603,34.25,50,11:13:07.069,1
2021-01-22,2603,34.2,1,11:13:07.242,2
2021-01-22,2603,34.25,1,11:13:07.462,1
2021-01-22,2603,34.25,2,11:13:07.567,1
2021-01-22,2603,34.25,1,11:13:07.576,1
2021-01-22,2603,34.25,5,11:13:07.966,1
2021-01-22,2603,34.25,5,11:13:08.132,1
2021-01-22,2603,34.25,1,11:13:08.171,0
2021-01-22,2603,34.25,1,11:13:08.226,2
2021-01-22,2603,34.2,1,11:13:08.354,2
2021-01-22,2603,34.25,3,11:13:08.490,1
2021-01-22,2603,34.25,2,11:13:08.737,1
2021-01-22,2603,34.2,10,11:13:08.771,2
2021-01-22,2603,34.2,5,11:13:08.881,2
2021-01-22,2603,34.2,8,11:13:08.962,2
2021-01-22,2603,34.2,2,11:13:09.068,2
2021-01-22,2603,34.2,2,11:13:09.259,2
2021-01-22,2603,34.2,5,11:13:09.261,2
2021-01-22,2603,34.2,2,11:13:09.291,2
2021-01-22,2603,34.25,2,11:13:09.610,1
2021-01-22,2603,34.2,10,11:13:09.701,2
2021-01-22,2603,34.25,3,11:13:09.930,1
2021-01-22,2603,34.2,4,11:13:10.093,2
2021-01-22,2603,34.2,4,11:13:10.156,2
2021-01-22,2603,34.2,15,11:13:10.274,2
2021-01-22,2603,34.2,5,11:13:10.346,2
2021-01-22,2603,34.25,1,11:13:10.520,1
2021-01-22,2603,34.2,1,11:13:10.552,2
2021-01-22,2603,34.25,1,11:13:10.656,1
2021-01-22,2603,34.2,2,11:13:10.804,2
2021-01-22,2603,34.2,1,11:13:10.990,2
2021-01-22,2603,34.25,5,11:13:11.056,1
2021-01-22,2603,34.2,10,11:13:11.098,2
2021-01-22,2603,34.2,3,11:13:11.109,2
2021-01-22,2603,34.2,1,11:13:11.145,2
2021-01-22,2603,34.2,1,11:13:11.425,2
2021-01-22,2603,34.2,40,11:13:11.472,2
2021-01-22,2603,34.25,1,11:13:11.536,1
2021-01-22,2603,34.2,1,11:13:11.565,2
2021-01-22,2603,34.25,1,11:13:11.946,1
2021-01-22,2603,34.2,2,11:13:12.103,2
2021-01-22,2603,34.2,1,11:13:12.203,2
2021-01-22,2603,34.2,2,11:13:12.222,2
2021-01-22,2603,34.2,1,11:13:12.399,2
2021-01-22,2603,34.25,5,11:13:12.605,1
2021-01-22,2603,34.25,1,11:13:12.616,1
2021-01-22,2603,34.25,2,11:13:12.679,1
2021-01-22,2603,34.2,2,11:13:12.684,2
2021-01-22,2603,34.2,12,11:13:12.783,1
2021-01-22,2603,34.2,3,11:13:12.810,1
2021-01-22,2603,34.2,4,11:13:12.968,1
2021-01-22,2603,34.2,1,11:13:13.162,1
2021-01-22,2603,34.2,2,11:13:13.191,1
2021-01-22,2603,34.2,4,11:13:13.216,1
2021-01-22,2603,34.2,1,11:13:13.389,1
2021-01-22,2603,34.15,1,11:13:13.462,2
2021-01-22,2603,34.2,4,11:13:13.465,1
2021-01-22,2603,34.2,1,11:13:13.532,1
2021-01-22,2603,34.15,1,11:13:13.543,2
2021-01-22,2603,34.2,5,11:13:13.714,1
2021-01-22,2603,34.2,1,11:13:13.731,1
2021-01-22,2603,34.2,4,11:13:13.890,1
2021-01-22,2603,34.2,3,11:13:14.079,1
2021-01-22,2603,34.15,7,11:13:14.127,2
2021-01-22,2603,34.2,1,11:13:14.133,1
2021-01-22,2603,34.2,1,11:13:14.567,1
2021-01-22,2603,34.2,8,11:13:14.845,1
2021-01-22,2603,34.2,1,11:13:14.993,1
2021-01-22,2603,34.2,3,11:13:15.086,1
2021-01-22,2603,34.2,5,11:13:15.249,1
2021-01-22,2603,34.2,1,11:13:15.360,1
2021-01-22,2603,34.2,4,11:13:15.484,1
2021-01-22,2603,34.2,5,11:13:15.525,1
2021-01-22,2603,34.2,4,11:13:15.702,1
2021-01-22,2603,34.15,10,11:13:15.800,2
2021-01-22,2603,34.2,4,11:13:16.030,1
2021-01-22,2603,34.2,5,11:13:16.095,1
2021-01-22,2603,34.2,4,11:13:16.261,1
2021-01-22,2603,34.15,10,11:13:16.340,2
2021-01-22,2603,34.2,1,11:13:16.521,1
2021-01-22,2603,34.2,1,11:13:16.606,2
2021-01-22,2603,34.2,1,11:13:16.933,2
2021-01-22,2603,34.2,2,11:13:17.072,2
2021-01-22,2603,34.2,1,11:13:17.134,2
2021-01-22,2603,34.2,6,11:13:17.244,2
2021-01-22,2603,34.15,100,11:13:17.345,2
2021-01-22,2603,34.2,2,11:13:17.405,1
2021-01-22,2603,34.15,3,11:13:17.424,2
2021-01-22,2603,34.15,10,11:13:17.447,2
2021-01-22,2603,34.15,10,11:13:17.460,2
2021-01-22,2603,34.2,4,11:13:17.518,1
2021-01-22,2603,34.15,1,11:13:17.548,2
2021-01-22,2603,34.2,3,11:13:17.915,1
2021-01-22,2603,34.2,1,11:13:17.981,2
2021-01-22,2603,34.2,11,11:13:18.230,1
2021-01-22,2603,34.2,2,11:13:18.456,1
2021-01-22,2603,34.2,1,11:13:18.472,1
2021-01-22,2603,34.15,40,11:13:18.605,2
2021-01-22,2603,34.15,7,11:13:18.891,2
2021-01-22,2603,34.2,1,11:13:18.939,1
2021-01-22,2603,34.15,1,11:13:19.052,2
2021-01-22,2603,34.2,4,11:13:19.221,1
2021-01-22,2603,34.2,1,11:13:19.235,0
2021-01-22,2603,34.15,4,11:13:19.276,2
2021-01-22,2603,34.2,1,11:13:19.289,1
2021-01-22,2603,34.25,1,11:13:19.452,1
2021-01-22,2603,34.2,4,11:13:19.636,2
2021-01-22,2603,34.15,16,11:13:19.735,1
2021-01-22,2603,34.15,10,11:13:19.768,1
2021-01-22,2603,34.15,4,11:13:19.836,2
2021-01-22,2603,34.15,5,11:13:19.988,2
2021-01-22,2603,34.2,1,11:13:20.049,1
2021-01-22,2603,34.2,2,11:13:20.076,1
